staff_id,name,username,email,position,position_level,styles,industries,software,citizenship,residence,offboarded_at,created_at
10589,Laylah Valenzuela,laylah.valenzuela,laylah.valenzuela@domain.com,CORE,1,[Other],,[Other],Norway,Norway,,1/4/2018 1:24:40
10590,Jamari Bass,jamari.bass,jamari.bass@domain.com,,,[Original],"[Lifestyle, Marketing]",[PowerPoint],Colombia,Mexico,,1/4/2018 1:24:49
10591,Zahra Valenzuela,zahra.valenzuela,zahra.valenzuela@domain.com,SPECIALIST,5,[],[Film],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]","Brazil, Uruguay",Brazil,,1/4/2018 1:24:58
10592,Jamari Good,jamari.good,jamari.good@domain.com,,,,[Film],[PowerPoint],Peru,Peru,,1/4/2018 1:25:06
10593,Nathalia Kent,nathalia.kent,nathalia.kent@domain.com,ADMIN,5,[Other],"[Lifestyle, Marketing]","[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]","Colombia, France",Colombia,,1/4/2018 1:25:15
10594,Mekhi O’Connor,mekhi.o’connor,mekhi.o’connor@domain.com,PROJECTMANAGER,2,[Original],[Other],"[Illustrator, Photoshop]",El Salvador,Costa Rica,,1/4/2018 1:25:24
10595,Charli Peterson,charli.peterson,charli.peterson@domain.com,PROJECTMANAGER,2,[],[Branding],"[Illustrator, Photoshop]",Cyprus,Cyprus,,1/4/2018 1:25:32
10596,Santiago Berry,santiago.berry,santiago.berry@domain.com,PROJECTMANAGER,2,[Corporate],[Branding],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]","South Africa, Greece",South Africa,,1/4/2018 1:25:41
10597,Annabelle Liu,annabelle.liu,annabelle.liu@domain.com,,,[Other],"[Lifestyle, Marketing]",[PowerPoint],Mexico,Mexico,,1/4/2018 1:25:49
10598,Pedro Gilmore,pedro.gilmore,pedro.gilmore@domain.com,ADMIN,4,[Corporate],[Branding],[],Venezuela,Argentina,,1/4/2018 1:25:58
10599,Chanel Sandoval,chanel.sandoval,chanel.sandoval@domain.com,,,[Corporate],,"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Romania,Romania,,1/4/2018 1:26:07
10600,Brantley Davenport,brantley.davenport,brantley.davenport@domain.com,CORE,1,"[Minimalistic, Corporate, Modern]","[Lifestyle, Marketing]",[],South Africa,South Africa,,1/4/2018 1:26:15
10601,Adrianna Acevedo,adrianna.acevedo,adrianna.acevedo@domain.com,DESIGN_DIRECTOR,5,[Other],"[Lifestyle, Marketing]","[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",Brazil,Brazil,,1/4/2018 1:26:24
10602,Dakari Rice,dakari.rice,dakari.rice@domain.com,CORE,3,[Corporate],"[Lifestyle, Marketing]","[Illustrator, Photoshop]",Italy,Spain,,1/4/2018 1:26:33
10603,Ada Beard,ada.beard,ada.beard@domain.com,SPECIALIST,3,,"[Lifestyle, Marketing]","[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]","Colombia, United States of America (USA)",Spain,,1/4/2018 1:26:41
10604,Nathanael Sherman,nathanael.sherman,nathanael.sherman@domain.com,,,[],,"[Illustrator, Photoshop]",Brazil,Brazil,,1/4/2018 1:26:50
10605,Addilyn Leach,addilyn.leach,addilyn.leach@domain.com,PROJECTMANAGER,5,,[Film],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",Brazil,Brazil,,1/4/2018 1:26:59
10606,Westin Baxter,westin.baxter,westin.baxter@domain.com,SPECIALIST,3,,"[Lifestyle, Marketing]","[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Brazil,Germany,,1/4/2018 1:27:07
10607,Lara Wagner,lara.wagner,lara.wagner@domain.com,ADMIN,5,[Corporate],[Branding],[Other],Brazil,Brazil,,1/4/2018 1:27:16
10608,Enzo Russo,enzo.russo,enzo.russo@domain.com,,,,[Film],[PowerPoint],United Kingdom,United Kingdom,,1/4/2018 1:27:24
10609,Tinsley Franco,tinsley.franco,tinsley.franco@domain.com,SPECIALIST,2,"[Minimalistic, Corporate, Modern]","[Finance, Technology, Corporate]","[Illustrator, Photoshop]",United Kingdom,United Kingdom,,1/4/2018 1:27:33
10610,Gage Faulkner,gage.faulkner,gage.faulkner@domain.com,CORE,4,,[Branding],[PowerPoint],Canada,Canada,,1/4/2018 1:27:42
10611,Ansley Bartlett,ansley.bartlett,ansley.bartlett@domain.com,CORE,4,[Corporate],[Branding],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",Poland,Poland,,1/4/2018 1:27:50
10612,Kace Solis,kace.solis,kace.solis@domain.com,CORE,5,[Original],,[PowerPoint],Poland,Poland,,1/4/2018 1:27:59
10613,Miracle Long,miracle.long,miracle.long@domain.com,PROJECTMANAGER,2,[Corporate],"[Finance, Technology, Corporate]",[Other],Poland,Poland,,1/4/2018 1:28:08
10614,Jace Chung,jace.chung,jace.chung@domain.com,PROJECTMANAGER,4,"[Minimalistic, Corporate, Modern]",[Other],"[Illustrator, Photoshop]",Brazil. Portugal,Brazil,,1/4/2018 1:28:16
10615,Rivka Savage,rivka.savage,rivka.savage@domain.com,SPECIALIST,1,,"[Lifestyle, Marketing]",[PowerPoint],Brazil,Brazil,,1/4/2018 1:28:25
10616,Keaton Cervantes,keaton.cervantes,keaton.cervantes@domain.com,DESIGN_DIRECTOR,3,[Corporate],"[Finance, Technology, Corporate]","[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Brazil,Brazil,,1/4/2018 1:28:34
10617,Aylin Romero,aylin.romero,aylin.romero@domain.com,DESIGN_DIRECTOR,4,[],"[Finance, Technology, Corporate]",[Other],Brazil,Brazil,,1/4/2018 1:28:42
10618,Bryson Cain,bryson.cain,bryson.cain@domain.com,PROJECTMANAGER,2,"[Minimalistic, Corporate, Modern]",[Branding],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]","Argentina, Italy",Argentina,,1/4/2018 1:28:51
10619,Kendra Anthony,kendra.anthony,kendra.anthony@domain.com,CORE,3,[Original],,[PowerPoint],"Greece, Zimbabwe",South Africa,,1/4/2018 1:29:00
10620,Shiloh Robinson,shiloh.robinson,shiloh.robinson@domain.com,CORE,3,,[Other],"[Illustrator, Photoshop]",Brazil,Brazil,,1/4/2018 1:29:08
10621,Nora Cortes,nora.cortes,nora.cortes@domain.com,,,[Original],[Branding],[],Romania,Spain,,1/4/2018 1:29:17
10622,Banks Robles,banks.robles,banks.robles@domain.com,DESIGN_DIRECTOR,1,[],[Branding],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",Guatemala,Guatemala,,1/4/2018 1:29:25
10623,Felicity Francis,felicity.francis,felicity.francis@domain.com,CORE,3,"[Minimalistic, Corporate, Modern]",,"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Brazil,Brazil,,1/4/2018 1:29:34
10624,Harvey Richmond,harvey.richmond,harvey.richmond@domain.com,SPECIALIST,4,,"[Finance, Technology, Corporate]","[Illustrator, Photoshop]",Brazil,Brazil,,1/4/2018 1:29:43
10625,Whitney Stone,whitney.stone,whitney.stone@domain.com,CORE,4,[Other],[Film],[Other],South Africa,South Africa,,1/4/2018 1:29:51
10626,Finn Turner,finn.turner,finn.turner@domain.com,CORE,5,[Other],"[Finance, Technology, Corporate]","[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",Indonesia,Indonesia,,1/4/2018 1:30:00
10627,Brooklyn McDaniel,brooklyn.mcdaniel,brooklyn.mcdaniel@domain.com,ADMIN,3,[],"[Finance, Technology, Corporate]","[Illustrator, Photoshop]",South Africa,South Africa,,1/4/2018 1:30:09
10628,Major O’Neal,major.o’neal,major.o’neal@domain.com,DESIGN_DIRECTOR,2,,[Other],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",Poland,Poland,,1/4/2018 1:30:17
10629,Treasure Finley,treasure.finley,treasure.finley@domain.com,CORE,4,[Corporate],"[Finance, Technology, Corporate]",[PowerPoint],Brazil,Brazil,,1/4/2018 1:30:26
10630,Calum Baker,calum.baker,calum.baker@domain.com,DESIGN_DIRECTOR,2,"[Minimalistic, Corporate, Modern]","[Finance, Technology, Corporate]",[PowerPoint],South Africa,South Africa,,1/4/2018 1:30:35
10631,Isla Byrd,isla.byrd,isla.byrd@domain.com,ADMIN,1,[Corporate],[Branding],[],Brazil,Brazil,,1/4/2018 1:30:43
10632,Cristian Villalobos,cristian.villalobos,cristian.villalobos@domain.com,ADMIN,4,,"[Lifestyle, Marketing]","[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Venezuela,Ecuador,,1/4/2018 1:30:52
10633,Zoya Escobar,zoya.escobar,zoya.escobar@domain.com,DESIGN_DIRECTOR,4,[Other],[Other],"[Illustrator, Photoshop]",Ukraine,Poland,,1/4/2018 1:31:00
10634,Zachariah Cummings,zachariah.cummings,zachariah.cummings@domain.com,SPECIALIST,1,[Original],,"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",South Africa,South Africa,,1/4/2018 1:31:09
10635,Nylah Kane,nylah.kane,nylah.kane@domain.com,DESIGN_DIRECTOR,2,[Corporate],[Other],"[Illustrator, Photoshop]",Spain,Spain,,1/4/2018 1:31:18
10636,Brock Mullins,brock.mullins,brock.mullins@domain.com,ADMIN,3,,"[Lifestyle, Marketing]","[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Argentina,Argentina,,1/4/2018 1:31:26
10637,Maliyah Cuevas,maliyah.cuevas,maliyah.cuevas@domain.com,PROJECTMANAGER,4,[Other],[Film],[PowerPoint],South Africa,South Africa,,1/4/2018 1:31:35
10638,Brecken Burton,brecken.burton,brecken.burton@domain.com,CORE,1,[Corporate],[Film],[Other],Romania,Romania,,1/4/2018 1:31:44
10639,Miriam Bates,miriam.bates,miriam.bates@domain.com,DESIGN_DIRECTOR,4,[Original],[Branding],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",South Africa,South Africa,,1/4/2018 1:31:52
10640,Ellis Briggs,ellis.briggs,ellis.briggs@domain.com,,,[Other],,"[Illustrator, Photoshop]",Portugal,Portugal,,1/4/2018 1:32:01
10641,Alia McCann,alia.mccann,alia.mccann@domain.com,DESIGN_DIRECTOR,4,[Original],"[Lifestyle, Marketing]","[Illustrator, Photoshop]",Portugal,Portugal,,1/4/2018 1:32:10
10642,Heath Abbott,heath.abbott,heath.abbott@domain.com,ADMIN,3,[],[Branding],[Other],Portugal,Portugal,,1/4/2018 1:32:18
10643,Melany Blair,melany.blair,melany.blair@domain.com,CORE,5,,[Film],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Romania,Romania,,1/4/2018 1:32:27
10644,Troy Scott,troy.scott,troy.scott@domain.com,DESIGN_DIRECTOR,2,[Original],[Branding],"[Illustrator, Photoshop]",Philippines,Philippines,,1/4/2018 1:32:36
10645,Aurora Gill,aurora.gill,aurora.gill@domain.com,CORE,4,[Original],[Other],[],Bosnia & Herzegovina,Bosnia & Herzegovina,,1/4/2018 1:32:44
10646,Matthias Dunlap,matthias.dunlap,matthias.dunlap@domain.com,DESIGN_DIRECTOR,4,"[Minimalistic, Corporate, Modern]",[Other],[Other],United Kingdom,United Kingdom,,1/4/2018 1:32:53
10647,Iliana Burch,iliana.burch,iliana.burch@domain.com,PROJECTMANAGER,3,[Other],,[],South Africa,South Africa,,1/4/2018 1:33:01
10648,Gerald McKinney,gerald.mckinney,gerald.mckinney@domain.com,ADMIN,5,[Other],,[Other],Nigeria,Nigeria,,1/4/2018 1:33:10
10649,Gwendolyn Powell,gwendolyn.powell,gwendolyn.powell@domain.com,ADMIN,5,[],,"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Portugal,Portugal,,1/4/2018 1:33:19
10650,Bennett Riley,bennett.riley,bennett.riley@domain.com,SPECIALIST,3,,[Branding],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",Nigeria,Nigeria,,1/4/2018 1:33:27
10651,Kayla Goodman,kayla.goodman,kayla.goodman@domain.com,CORE,4,[Original],[Other],[PowerPoint],South Africa,South Africa,,1/4/2018 1:33:36
10652,Philip Kane,philip.kane,philip.kane@domain.com,ADMIN,4,[Other],[Other],"[Illustrator, Photoshop]",Serbia,Serbia,,1/4/2018 1:33:45
10653,Ellianna Greer,ellianna.greer,ellianna.greer@domain.com,DESIGN_DIRECTOR,2,[Original],[Other],[],"Italy, United Kingdom",Italy,,1/4/2018 1:33:53
10654,Koda Kline,koda.kline,koda.kline@domain.com,ADMIN,1,[],[Branding],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]","Brazil,France",Brazil,,1/4/2018 1:34:02
10655,Sevyn Lara,sevyn.lara,sevyn.lara@domain.com,PROJECTMANAGER,3,[],"[Lifestyle, Marketing]",[Other],South Africa,South Africa,,1/4/2018 1:34:11
10656,Caiden Cisneros,caiden.cisneros,caiden.cisneros@domain.com,CORE,1,[Original],[Branding],[],India,India,,1/4/2018 1:34:19
10657,Janelle Taylor,janelle.taylor,janelle.taylor@domain.com,SPECIALIST,3,[],[Film],[Other],Lithuania,Lithuania,,1/4/2018 1:34:28
10658,Jackson Austin,jackson.austin,jackson.austin@domain.com,PROJECTMANAGER,3,"[Minimalistic, Corporate, Modern]","[Finance, Technology, Corporate]",[PowerPoint],South Africa,South Africa,,1/4/2018 1:34:36
10659,Alivia Gallegos,alivia.gallegos,alivia.gallegos@domain.com,SPECIALIST,3,[],[Film],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",United States of America (USA),United States of America (USA),,1/4/2018 1:34:45
10660,Jonas Cannon,jonas.cannon,jonas.cannon@domain.com,,,[Other],[Other],"[Illustrator, Photoshop]",Colombia,Colombia,,1/4/2018 1:34:54
10661,Noa Zimmerman,noa.zimmerman,noa.zimmerman@domain.com,ADMIN,3,[Corporate],[Film],[],Turkey,Spain,,1/4/2018 1:35:02
10662,Sergio Gallagher,sergio.gallagher,sergio.gallagher@domain.com,ADMIN,4,"[Minimalistic, Corporate, Modern]",,"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",South Africa,South Africa,,1/4/2018 1:35:11
10663,Elliott Boone,elliott.boone,elliott.boone@domain.com,PROJECTMANAGER,2,,[Film],"[Illustrator, Photoshop]",South Africa,South Africa,,1/4/2018 1:35:20
10664,Mauricio Martin,mauricio.martin,mauricio.martin@domain.com,CORE,1,[Original],"[Lifestyle, Marketing]",[PowerPoint],South Africa,South Africa,,1/4/2018 1:35:28
10665,Mila Hester,mila.hester,mila.hester@domain.com,DESIGN_DIRECTOR,1,[Other],,[],Malaysia,Malaysia,,1/4/2018 1:35:37
10666,Rene Lloyd,rene.lloyd,rene.lloyd@domain.com,ADMIN,3,[Other],[Other],[PowerPoint],Libya,Libya,,1/4/2018 1:35:46
10667,Emely Proctor,emely.proctor,emely.proctor@domain.com,ADMIN,4,[Corporate],"[Lifestyle, Marketing]",[],South Africa,South Africa,,1/4/2018 1:35:54
10668,Vance Davidson,vance.davidson,vance.davidson@domain.com,SPECIALIST,4,[],"[Finance, Technology, Corporate]",[],South Africa,South Africa,,1/4/2018 1:36:03
10669,Jayla Perez,jayla.perez,jayla.perez@domain.com,PROJECTMANAGER,5,[Other],[Film],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",Egypt,Egypt,,1/4/2018 1:36:12
10670,Owen Reed,owen.reed,owen.reed@domain.com,ADMIN,3,"[Minimalistic, Corporate, Modern]",[Film],[Other],South Africa,South Africa,,1/4/2018 1:36:20
10671,Valentina Todd,valentina.todd,valentina.todd@domain.com,PROJECTMANAGER,5,[Corporate],[Film],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Romania,Spain,,1/4/2018 1:36:29
10672,Baylor McBride,baylor.mcbride,baylor.mcbride@domain.com,CORE,4,[Corporate],[Film],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",Spain,Spain,,1/4/2018 1:36:37
10673,Kelsey Parsons,kelsey.parsons,kelsey.parsons@domain.com,DESIGN_DIRECTOR,1,,"[Lifestyle, Marketing]","[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]","Argentina, Australia",Uruguay,,1/4/2018 1:36:46
10674,Lewis Reese,lewis.reese,lewis.reese@domain.com,PROJECTMANAGER,4,[],,"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",South Africa,South Africa,,1/4/2018 1:36:55
10675,Rosemary Joseph,rosemary.joseph,rosemary.joseph@domain.com,,,[Other],"[Finance, Technology, Corporate]",[Other],"South Africa, Israel",South Africa,,1/4/2018 1:37:03
10676,Kyle Conway,kyle.conway,kyle.conway@domain.com,ADMIN,3,[],[Film],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",Poland,Poland,,1/4/2018 1:37:12
10677,Ryann Rubio,ryann.rubio,ryann.rubio@domain.com,ADMIN,5,[Other],[Film],"[Illustrator, Photoshop]","Italy, Peru, Venezuela",Panama,,1/4/2018 1:37:21
10678,Titan Kemp,titan.kemp,titan.kemp@domain.com,CORE,1,[Original],[Branding],[],Argentina,Argentina,,1/4/2018 1:37:29
10679,Anika Bowen,anika.bowen,anika.bowen@domain.com,,,[Original],[Other],[],Argentina,Argentina,,1/4/2018 1:37:38
10680,Trevor McKinney,trevor.mckinney,trevor.mckinney@domain.com,CORE,2,[],[Other],"[Illustrator, Photoshop]","Argentina, Italy",Argentina,,1/4/2018 1:37:47
10681,Gwendolyn Peck,gwendolyn.peck,gwendolyn.peck@domain.com,ADMIN,5,[],[Film],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]","Norway, China",Norway,,1/4/2018 1:37:55
10682,Yousef Hoffman,yousef.hoffman,yousef.hoffman@domain.com,ADMIN,5,[],[Branding],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Belarus,Poland,,1/4/2018 1:38:04
10683,Aspen McConnell,aspen.mcconnell,aspen.mcconnell@domain.com,ADMIN,3,[Other],[Film],[Other],Dominican Republic,Dominican Republic,,1/4/2018 1:38:12
10684,London Brooks,london.brooks,london.brooks@domain.com,DESIGN_DIRECTOR,5,[Original],,"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Canada,Germany,,1/4/2018 1:38:21
10685,Autumn McCormick,autumn.mccormick,autumn.mccormick@domain.com,,,"[Minimalistic, Corporate, Modern]",,"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Brazil,Brazil,,1/4/2018 1:38:30
10686,Jasiah Hines,jasiah.hines,jasiah.hines@domain.com,CORE,5,[Other],[Other],[],South Africa,South Africa,,1/4/2018 1:38:38
10687,Poppy Golden,poppy.golden,poppy.golden@domain.com,ADMIN,5,[],[Other],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",South Africa,South Africa,,1/4/2018 1:38:47
10688,Amias Wolf,amias.wolf,amias.wolf@domain.com,CORE,2,,[Other],[],Brazil,Brazil,,1/4/2018 1:38:56
10689,Jolene Hodge,jolene.hodge,jolene.hodge@domain.com,PROJECTMANAGER,2,[],"[Lifestyle, Marketing]",[Other],South Africa,South Africa,,1/4/2018 1:39:04
10690,Reign Gallagher,reign.gallagher,reign.gallagher@domain.com,PROJECTMANAGER,2,[],[Other],"[Illustrator, Photoshop]",South Africa,South Africa,,1/4/2018 1:39:13
10691,Elliott McIntyre,elliott.mcintyre,elliott.mcintyre@domain.com,,,[],"[Finance, Technology, Corporate]","[Illustrator, Photoshop]",Netherlands,Mexico,,1/4/2018 1:39:22
10692,Eliseo Whitney,eliseo.whitney,eliseo.whitney@domain.com,ADMIN,3,,[Other],[Other],South Africa,South Africa,,1/4/2018 1:39:30
10693,Madalynn Harper,madalynn.harper,madalynn.harper@domain.com,DESIGN_DIRECTOR,4,"[Minimalistic, Corporate, Modern]","[Finance, Technology, Corporate]","[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",South Africa,South Africa,,1/4/2018 1:39:39
10694,Hayes Wise,hayes.wise,hayes.wise@domain.com,CORE,2,[Corporate],[Other],[Other],"South Africa, Netherlands",South Africa,,1/4/2018 1:39:48
10695,Mira Gaines,mira.gaines,mira.gaines@domain.com,ADMIN,1,,"[Lifestyle, Marketing]","[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]","South Africa, Germany",South Africa,,1/4/2018 1:39:56
10696,Talon McCall,talon.mccall,talon.mccall@domain.com,ADMIN,5,[Original],[Film],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",South Africa,South Africa,,1/4/2018 1:40:05
10697,Kai Gates,kai.gates,kai.gates@domain.com,ADMIN,1,[Corporate],"[Finance, Technology, Corporate]",[],South Africa,South Africa,,1/4/2018 1:40:13
10698,Ermias Mullins,ermias.mullins,ermias.mullins@domain.com,ADMIN,4,[Corporate],[Branding],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",Canada,Canada,,1/4/2018 1:40:22
10699,Maliyah Gutierrez,maliyah.gutierrez,maliyah.gutierrez@domain.com,PROJECTMANAGER,3,,"[Lifestyle, Marketing]","[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",South Africa,South Africa,,1/4/2018 1:40:31
10700,Luca Ware,luca.ware,luca.ware@domain.com,SPECIALIST,5,"[Minimalistic, Corporate, Modern]","[Finance, Technology, Corporate]",[PowerPoint],"Vietnam, Norway",Norway,,1/4/2018 1:40:39
10701,Eileen O’Connor,eileen.o’connor,eileen.o’connor@domain.com,DESIGN_DIRECTOR,4,[Original],,"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Portugal,United Kingdom,,1/4/2018 1:40:48
10702,Princeton White,princeton.white,princeton.white@domain.com,SPECIALIST,4,[Other],[Other],[],South Africa,South Africa,,1/4/2018 1:40:57
10703,Layla Stephens,layla.stephens,layla.stephens@domain.com,ADMIN,2,"[Minimalistic, Corporate, Modern]",[Other],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",United States of America (USA),Italy,,1/4/2018 1:41:05
10704,Messiah Maldonado,messiah.maldonado,messiah.maldonado@domain.com,SPECIALIST,1,[Other],,"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",Nigeria,Nigeria,,1/4/2018 1:41:14
10705,Elaina Mack,elaina.mack,elaina.mack@domain.com,ADMIN,5,,"[Lifestyle, Marketing]","[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",Norway,Norway,,1/4/2018 1:41:23
10706,Esteban Bridges,esteban.bridges,esteban.bridges@domain.com,DESIGN_DIRECTOR,3,[],,[PowerPoint],Georgia,Georgia,,1/4/2018 1:41:31
10707,Elora Alexander,elora.alexander,elora.alexander@domain.com,CORE,4,[Original],[Branding],[PowerPoint],Italy,Romania,,1/4/2018 1:41:40
10708,Kingston Aguirre,kingston.aguirre,kingston.aguirre@domain.com,PROJECTMANAGER,5,"[Minimalistic, Corporate, Modern]",[Branding],[],France,Poland,,1/4/2018 1:41:48
10709,Ariah Flynn,ariah.flynn,ariah.flynn@domain.com,CORE,2,[],[Other],[PowerPoint],Finland,Italy,,1/4/2018 1:41:57
10710,Kannon Good,kannon.good,kannon.good@domain.com,SPECIALIST,4,[Other],[Other],[Other],Italy,Italy,,1/4/2018 1:42:06
10711,Nathalia Silva,nathalia.silva,nathalia.silva@domain.com,,,[Other],"[Finance, Technology, Corporate]","[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",South Africa,South Africa,,1/4/2018 1:42:14
10712,Luka Friedman,luka.friedman,luka.friedman@domain.com,,,[Corporate],[Branding],[PowerPoint],Peru,Peru,,1/4/2018 1:42:23
10713,Aspyn Green,aspyn.green,aspyn.green@domain.com,CORE,5,[Original],[Film],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Greece,Greece,,1/4/2018 1:42:32
10714,Anthony Grant,anthony.grant,anthony.grant@domain.com,CORE,2,,[Film],[PowerPoint],"Brazil, Italy",Portugal,,1/4/2018 1:42:40
10715,Alaina Wiggins,alaina.wiggins,alaina.wiggins@domain.com,DESIGN_DIRECTOR,4,"[Minimalistic, Corporate, Modern]","[Finance, Technology, Corporate]",[],Brazil,Brazil,,1/4/2018 1:42:49
10716,Azariah Bass,azariah.bass,azariah.bass@domain.com,PROJECTMANAGER,2,,[Other],[Other],Spain,Spain,,1/4/2018 1:42:58
10717,Zahra Green,zahra.green,zahra.green@domain.com,ADMIN,2,[Other],[Branding],[PowerPoint],Argentina,Argentina,,1/4/2018 1:43:06
10718,Anthony Henson,anthony.henson,anthony.henson@domain.com,ADMIN,4,,[Film],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]","Argentina, Italy",Argentina,,1/4/2018 1:43:15
10719,Kinslee Arroyo,kinslee.arroyo,kinslee.arroyo@domain.com,SPECIALIST,5,[],[Branding],[],Lithuania,Lithuania,,1/4/2018 1:43:24
10720,Alberto Stafford,alberto.stafford,alberto.stafford@domain.com,SPECIALIST,1,[Original],[Film],"[Illustrator, Photoshop]",India,India,,1/4/2018 1:43:32
10721,Bridget Mendoza,bridget.mendoza,bridget.mendoza@domain.com,DESIGN_DIRECTOR,5,[Other],[Other],[],South Africa,South Africa,,1/4/2018 1:43:41
10722,Dominic Herman,dominic.herman,dominic.herman@domain.com,CORE,4,[Other],[Other],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",United States of America (USA),United States of America (USA),,1/4/2018 1:43:49
10723,Paulina Boyle,paulina.boyle,paulina.boyle@domain.com,,,[Other],[Film],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Costa Rica,Costa Rica,,1/4/2018 1:43:58
10724,Robin Bradshaw,robin.bradshaw,robin.bradshaw@domain.com,DESIGN_DIRECTOR,5,[],"[Finance, Technology, Corporate]","[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",Ukraine,Ukraine,,1/4/2018 1:44:07
10725,Berkley Roberson,berkley.roberson,berkley.roberson@domain.com,DESIGN_DIRECTOR,4,[Original],[Other],"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Russian Federation,Russian Federation,,1/4/2018 1:44:15
10726,Shepherd Soto,shepherd.soto,shepherd.soto@domain.com,CORE,2,[Corporate],[Other],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",South Africa,South Africa,,1/4/2018 1:44:24
10727,Brynlee Trevino,brynlee.trevino,brynlee.trevino@domain.com,PROJECTMANAGER,1,[],[Film],[],Poland,Poland,,1/4/2018 1:44:33
10728,Jaime Higgins,jaime.higgins,jaime.higgins@domain.com,DESIGN_DIRECTOR,1,[Corporate],,[Other],Indonesia,Indonesia,,1/4/2018 1:44:41
10729,Leighton Dougherty,leighton.dougherty,leighton.dougherty@domain.com,PROJECTMANAGER,1,[],"[Finance, Technology, Corporate]","[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",South Africa,South Africa,,1/4/2018 1:44:50
10730,Brett Berg,brett.berg,brett.berg@domain.com,PROJECTMANAGER,1,"[Minimalistic, Corporate, Modern]",[Other],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",Costa Rica,Costa Rica,,1/4/2018 1:44:59
10731,Emmalyn Avery,emmalyn.avery,emmalyn.avery@domain.com,PROJECTMANAGER,5,[],,"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Belarus,Poland,,1/4/2018 1:45:07
10732,Jakari McDowell,jakari.mcdowell,jakari.mcdowell@domain.com,ADMIN,2,,[Branding],[],"Colombia, Ecuador",Colombia,,1/4/2018 1:45:16
10733,Rayna Short,rayna.short,rayna.short@domain.com,CORE,2,,[Film],[],Greece,Greece,,1/4/2018 1:45:24
10734,Hezekiah Castillo,hezekiah.castillo,hezekiah.castillo@domain.com,,,"[Minimalistic, Corporate, Modern]",[Film],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",India,India,,1/4/2018 1:45:33
